dt,waterlevel,temperature,vibration,kwh,Predicted_kwh
2024-11-08 15:20:00,59.02174055,21.16105645,6.320015501,0.12120499,0.1348002228850472
2024-11-08 15:25:00,49.04548104,21.62739971,9.467872688,0.148888097,0.1260589460358889
2024-11-08 15:30:00,53.59878971,22.51203888,5.028410175,0.09981856,0.1505133534167205
2024-11-08 15:35:00,43.53363521,26.77471306,8.828956876,0.108720283,0.10401641274370009
2024-11-08 15:40:00,45.21781812,23.85628814,11.71037811,0.134990627,0.11213378121498731
2024-11-08 15:45:00,52.36203139,24.37851493,10.89453312,0.132603334,0.13756525562532942
2024-11-08 15:50:00,57.42058014,28.81026408,8.810359379,0.121425482,0.13700483491781723
2024-11-08 15:55:00,51.77806674,28.88502145,10.08159644,0.08615779,0.12752611501500488
2024-11-08 16:00:00,48.43470985,24.15362517,7.850020866,0.102454201,0.09163898943663212
2024-11-08 16:05:00,49.99645703,23.10740947,9.995313194,0.092354576,0.10651920603522932
2024-11-08 16:10:00,43.74796133,22.40670906,15.86064057,0.103670046,0.09705091854645455
2024-11-08 16:15:00,53.02257663,27.07832731,13.69160264,0.072713118,0.10745916654001576
2024-11-08 16:20:00,54.41166531,24.3858783,10.10524426,0.074283739,0.07821719573853309
2024-11-08 16:25:00,47.73954834,23.84051533,10.32028833,0.080201206,0.07947314406083328
2024-11-08 16:30:00,47.64978926,22.55900627,8.040869371,0.066055681,0.08456526251649117
2024-11-08 16:35:00,51.32939115,22.69100077,8.396421784,0.078075392,0.06970797579230946
2024-11-08 16:40:00,47.81640132,25.96017457,10.72436864,0.077180737,0.08256146016296652
2024-11-08 16:45:00,49.66933693,21.0536852,8.950214869,0.069547154,0.0817435660479089
2024-11-08 16:50:00,60.49860895,27.98460608,11.80829919,0.058704597,0.07355582880029145
2024-11-08 16:55:00,48.7648715,23.39846607,13.13937136,0.064436511,0.06416563436152815
2024-11-08 17:00:00,48.20829924,24.55109217,10.66524157,0.044261911,0.06873629646155534
2024-11-08 17:05:00,46.76229097,20.98906613,10.20347441,0.042980047,0.04748106744572899
2024-11-08 17:10:00,53.72095986,24.96290219,6.63844075,0.043106801,0.04578949080972441
2024-11-08 17:15:00,49.09387913,24.01503717,11.49522049,0.032171777,0.0462847625206697
2024-11-08 17:20:00,46.75313481,24.8497582,7.712657397,0.029112961,0.034733264858370486
2024-11-08 17:25:00,56.60652016,29.4151267,9.163981743,0.029176576,0.031082463002384722
2024-11-08 17:30:00,57.09801502,25.53309414,11.91915178,0.030740341,0.031857934348852514
2024-11-08 17:35:00,46.99788217,22.61602245,12.05951633,0.025330393,0.0336972118166132
2024-11-08 17:40:00,40.66730024,22.86604027,9.066984945,0.01719391,0.027268222374973148
2024-11-08 17:45:00,55.03756845,26.78539356,9.18216893,0.01120831,0.018178861957785123
2024-11-08 17:50:00,46.57685087,28.89607987,8.601362253,0.007600618,0.012226254233556043
2024-11-08 17:55:00,53.953128,25.84575406,7.604292509,0.004149272,0.008104331526484774
2024-11-08 18:00:00,40.14948091,27.06613823,8.730409036,2.17e-17,0.004434478903460685
2024-11-08 18:05:00,54.46298669,26.82921317,6.773739962,0.0,-0.00015141436475378972
2024-11-08 18:10:00,43.94414035,29.25719324,11.36612516,0.0,-0.0001707986112086245
2024-11-08 18:15:00,53.6538206,19.15122948,10.78904721,0.0,-4.907700528331846e-05
2024-11-08 18:20:00,50.07136534,27.00165682,11.12105857,0.0,0.00010481952373506455
2024-11-08 18:25:00,45.2303029,27.95120813,8.091191899,0.0,7.679167781518772e-07
2024-11-08 18:30:00,47.96481844,20.98382888,7.609858873,0.0,-0.0001376589075311909
2024-11-08 18:35:00,53.43159228,22.34299545,10.10702855,0.0,2.9144105290037117e-06
2024-11-08 18:40:00,50.52947227,22.44765175,10.12820513,0.0,5.957981355303875e-05
2024-11-08 18:45:00,52.9220649,22.81362941,9.705460345,0.0,5.175441445424978e-05
2024-11-08 18:50:00,59.88220292,23.55484885,9.421033462,0.0,4.667827018599387e-05
2024-11-08 18:55:00,42.17879194,25.72780844,13.42155156,0.0,-8.534812185206101e-06
2024-11-08 19:00:00,58.08606287,27.59702395,10.85205002,0.0,-5.435082280771248e-05
2024-11-08 19:05:00,50.52177969,28.24395087,13.94135678,0.0,-5.0105788236543306e-05
2024-11-08 19:10:00,45.50607976,22.48653082,12.53793005,0.0,-1.6154834297456778e-05
2024-11-08 19:15:00,43.34843187,22.465891,13.40654185,0.0,-2.8078980826011396e-06
2024-11-08 19:20:00,49.05439805,28.94746552,7.851074467,0.0,-5.2605816223803676e-05
2024-11-08 19:25:00,54.60825056,26.94023181,11.18634198,0.0,-0.00015408331656852086
2024-11-08 19:30:00,49.3622544,25.24859453,9.136469022,0.0,-6.178224308549193e-06
2024-11-08 19:35:00,57.55577465,26.42001003,6.673226577,0.0,-1.752528885875654e-05
2024-11-08 19:40:00,42.74412155,24.91058865,12.99200634,0.0,-0.00018597267130752426
2024-11-08 19:45:00,49.93955526,26.57375405,9.412614949,0.0,-4.220270985621913e-05
2024-11-08 19:50:00,43.73803278,23.99179991,7.889796739,0.0,-3.0975583456481345e-05
2024-11-08 19:55:00,51.81815941,25.8064148,9.170872274,0.0,-8.898699007141555e-05
2024-11-08 20:00:00,54.43443695,20.46836185,8.407551754,0.0,-2.2150095009001554e-05
2024-11-08 20:05:00,47.89619103,22.93664712,8.612604065,0.0,6.745661272259563e-05
2024-11-08 20:10:00,36.97893072,22.96896647,9.55679322,0.0,-1.2943662675645902e-06
2024-11-08 20:15:00,50.99474073,23.8768299,13.46163039,0.0,-0.00014614222195339575
2024-11-08 20:20:00,52.18369276,22.22046024,8.667365567,0.0,8.039010144994129e-06
2024-11-08 20:25:00,52.02147377,23.39936912,13.31854133,0.0,3.483504073870787e-05
2024-11-08 20:30:00,56.17891096,20.45675781,11.69767359,0.0,1.5052084367563482e-05
2024-11-08 20:35:00,44.6447316,26.64610143,10.79254313,0.0,7.403388189225445e-05
2024-11-08 20:40:00,53.40108053,24.75245944,11.49624006,0.0,-2.8866770995630418e-05
2024-11-08 20:45:00,55.96253756,19.88437718,10.02731133,0.0,3.057967870287178e-05
2024-11-08 20:50:00,41.10706208,22.49551027,12.57210021,0.0,9.857701793698048e-05
2024-11-08 20:55:00,51.59825913,26.00980428,11.13396053,0.0,-6.519761938704108e-05
2024-11-08 21:00:00,47.47910084,23.37093416,6.67066803,0.0,1.4752308771556243e-05
2024-11-08 21:05:00,49.59238663,22.90917562,10.59250386,0.0,-9.727879282619911e-05
2024-11-08 21:10:00,51.73838242,24.77622197,11.56794629,0.0,4.442984156767291e-05
2024-11-08 21:15:00,47.56385718,26.03079261,9.421997563,0.0,3.1232095349154206e-05
2024-11-08 21:20:00,46.6214596,20.69094263,10.25251175,0.0,-3.090496592781297e-05
2024-11-08 21:25:00,50.17076209,26.65038544,8.774284011,0.0,4.257232144302805e-05
2024-11-08 21:30:00,44.56377031,22.59912016,7.244748688,0.0,-5.508516136966355e-05
2024-11-08 21:35:00,44.57087436,24.9462161,6.899246258,0.0,-8.139620584899892e-05
2024-11-08 21:40:00,53.39686641,24.89373958,6.925864026,0.0,-0.0001476120155599646
2024-11-08 21:45:00,44.25602982,23.41880165,11.33808948,0.0,-0.00010311931601815682
2024-11-08 21:50:00,53.3315625,21.92902076,5.019436583,0.0,-5.88542672920879e-06
2024-11-08 21:55:00,52.31295646,24.14294036,8.667040146,0.0,-0.00014082977412873413
2024-11-08 22:00:00,41.37096636,29.87599093,8.46869343,0.0,-4.606384186244569e-06
2024-11-08 22:05:00,46.61217674,20.91497491,9.435680928,0.0,-0.0001920158709935702
2024-11-08 22:10:00,55.97054702,30.07693906,6.2871369,0.0,3.465052802200342e-05
2024-11-08 22:15:00,45.09417234,24.22083649,10.80777619,0.0,-0.0003176984364315385
2024-11-08 22:20:00,47.67797869,25.10611425,7.453677212,0.0,-2.9128474532703403e-06
2024-11-08 22:25:00,52.31030447,21.73986757,12.26481108,0.0,-9.332625577965368e-05
2024-11-08 22:30:00,53.91695255,22.68619175,8.756468625,0.0,5.094354100549687e-05
2024-11-08 22:35:00,48.74230557,23.49127105,9.808773953,0.0,2.8590971864890423e-05
2024-11-08 22:40:00,47.01244903,21.86291509,10.00754771,0.0,2.3731899739106418e-05
2024-11-08 22:45:00,57.11184931,24.37324613,10.48848211,0.0,3.327271863113681e-05
2024-11-08 22:50:00,58.69449832,23.77895232,10.07402875,0.0,1.5534572351975134e-05
2024-11-08 22:55:00,54.89429025,30.55234343,9.145778903,0.0,9.692297677834052e-06
2024-11-08 23:00:00,50.42659071,21.50207744,10.68609706,0.0,-0.00014218183463810013
2024-11-08 23:05:00,45.95867139,25.30807155,10.93229426,0.0,6.512661108943936e-05
2024-11-08 23:10:00,45.84777797,25.74353885,8.469730666,0.0,-2.97509136193851e-06
2024-11-08 23:15:00,52.61257053,21.78903835,10.85273564,0.0,-7.271514839048928e-05
2024-11-08 23:20:00,52.0919911,27.06048249,12.3834406,0.0,6.880042521626142e-05
2024-11-08 23:25:00,57.00799296,23.80501896,11.41178839,0.0,5.544341274533887e-06
2024-11-08 23:30:00,53.25225046,17.52283105,11.86475048,0.0,2.902324604136753e-05
2024-11-08 23:35:00,42.48459849,26.97954884,10.3438417,0.0,9.578740225804644e-05
2024-11-08 23:40:00,55.25973809,21.64917735,8.127699108,0.0,-6.409665582941449e-05
2024-11-08 23:45:00,45.00969686,21.85667516,8.380711081,0.0,3.11422115164687e-05
2024-11-08 23:50:00,48.08014364,27.06370625,10.63977594,0.0,-1.9771289127277442e-05
2024-11-08 23:55:00,51.25100103,23.95851555,11.88552745,0.0,-1.3189344686451834e-05
2024-11-09 00:00:00,59.97833745,27.75331645,15.57182383,0.0,3.7154756775297224e-05
2024-11-09 00:05:00,65.54959278,28.63049829,11.96364389,0.0,-0.00013748724832118674
2024-11-09 00:10:00,53.0336153,23.06521462,7.659128485,0.0,-0.00018548377750381246
2024-11-09 00:15:00,49.08401691,27.37978749,8.465454855,0.0,-1.8406319287077815e-05
2024-11-09 00:20:00,52.67252824,22.7336176,14.55703463,0.0,-8.623014315874898e-05
2024-11-09 00:25:00,54.43827713,31.69934775,9.571222136,0.0,-3.1298861012622484e-05
2024-11-09 00:30:00,48.39666187,22.92112899,10.09502927,0.0,-0.0001478757287658376
2024-11-09 00:35:00,58.97605678,28.07826232,8.079166159,0.0,3.308054405213217e-05
2024-11-09 00:40:00,51.1503538,27.53137008,13.13020681,0.0,-0.00016796629006768943
2024-11-09 00:45:00,52.48871545,25.94826347,11.00066641,0.0,-1.9753927821810355e-06
2024-11-09 00:50:00,53.32962126,22.98837052,8.450797304,0.0,1.3738765806731767e-05
2024-11-09 00:55:00,52.10793305,24.54580752,8.012349422,0.0,1.3217103236752504e-05
2024-11-09 01:00:00,54.1947025,18.53923566,10.61440789,0.0,-3.862078225286596e-05
2024-11-09 01:05:00,46.91373407,25.67326012,10.08841235,0.0,0.00011625158052827395
2024-11-09 01:10:00,47.20849123,26.04884599,11.66422043,0.0,-1.2655610147638946e-05
2024-11-09 01:15:00,44.49922884,25.40049826,11.09393695,0.0,4.463809349707794e-06
2024-11-09 01:20:00,52.19750615,16.08008149,9.471039302,0.0,-1.6001708699719747e-05
2024-11-09 01:25:00,53.89468252,21.20309066,8.912396809,0.0,0.00015472031179796956
2024-11-09 01:30:00,52.28886433,22.75572705,9.680115703,0.0,6.319026728852594e-05
2024-11-09 01:35:00,58.37246217,25.8749768,8.898638307,0.0,4.6637295272126215e-05
2024-11-09 01:40:00,49.97201991,25.86801672,9.739608934,0.0,-6.5001244042003e-05
2024-11-09 01:45:00,53.34370828,24.48932862,10.03288186,0.0,-9.106869991553249e-06
2024-11-09 01:50:00,44.54149562,26.90573661,8.204138213,0.0,2.2705321839148295e-05
2024-11-09 01:55:00,48.06450149,21.92127287,11.26135972,0.0,-0.0001177711692617773
2024-11-09 02:00:00,53.47768879,26.83070502,9.259144571,0.0,4.2614691960229074e-05
2024-11-09 02:05:00,54.24551055,26.42422631,8.316231299,0.0,-4.297620904770447e-05
2024-11-09 02:10:00,48.53016526,26.1326642,9.296785143,0.0,-7.379822031338211e-05
2024-11-09 02:15:00,49.64200374,24.45387871,10.48451631,0.0,-3.151797073596111e-05
2024-11-09 02:20:00,42.41063127,30.49223147,10.1660764,0.0,2.47250110711304e-05
2024-11-09 02:25:00,48.214854,26.47958707,10.84423623,0.0,-0.00011122422655255255
2024-11-09 02:30:00,54.45191582,22.09499241,11.79669225,0.0,-1.855147598978132e-06
2024-11-09 02:35:00,52.87602508,25.74491643,12.60988041,0.0,5.7264368062649504e-05
2024-11-09 02:40:00,52.50332861,27.25745013,10.57097233,0.0,1.4545647829951253e-05
2024-11-09 02:45:00,50.24886844,23.2356742,7.861195226,0.0,-1.296856023911317e-05
2024-11-09 02:50:00,50.03531579,28.26781674,9.461778395,0.0,-1.9758533312810468e-05
2024-11-09 02:55:00,46.6983943,26.14610112,7.991363231,0.0,-6.096090261173877e-05
2024-11-09 03:00:00,53.4941421,17.97256499,13.39370815,0.0,-9.515745482543122e-05
2024-11-09 03:05:00,52.10486472,25.89901593,13.97480177,0.0,2.8738766257893994e-05
2024-11-09 03:10:00,52.46009424,23.78191254,11.30062239,0.0,-1.1173814352403161e-05
2024-11-09 03:15:00,47.36982579,26.61153944,11.71691769,0.0,4.3252929276644484e-05
2024-11-09 03:20:00,39.2332854,27.83264452,10.50188639,0.0,1.0378822869583963e-06
2024-11-09 03:25:00,55.48576356,25.58548614,10.73211183,0.0,-0.00011255713938418474
2024-11-09 03:30:00,47.60581272,29.9957567,6.805091563,0.0,6.561010390825104e-06
2024-11-09 03:35:00,45.68612118,24.46387935,9.852135269,0.0,-0.00025404842949293486
2024-11-09 03:40:00,53.46739456,26.87445347,8.237693875,0.0,-1.2427233618166763e-05
2024-11-09 03:45:00,48.0399368,27.41482772,10.56271308,0.0,-8.572035717313667e-05
2024-11-09 03:50:00,55.29968192,24.70796209,9.880780309,0.0,-1.9589079156073042e-05
2024-11-09 03:55:00,53.08502975,27.33632292,13.89364392,0.0,1.025986164144776e-05
2024-11-09 04:00:00,53.41784662,23.21598104,11.83325538,0.0,-1.764935799509287e-05
2024-11-09 04:05:00,43.17022144,23.73229474,10.56902397,0.0,4.606292076424568e-05
2024-11-09 04:10:00,56.05971993,21.06253393,9.466120626,0.0,-2.4326035990187434e-05
2024-11-09 04:15:00,51.30625266,25.72422735,13.35204292,0.0,7.234619273724704e-05
2024-11-09 04:20:00,48.1536143,25.97575503,9.940090708,0.0,4.723391569714062e-06
2024-11-09 04:25:00,50.71694234,28.53778948,10.66334792,0.0,-1.2747050078041154e-05
2024-11-09 04:30:00,41.11882384,27.37342001,10.08449921,0.0,-2.9467885263378266e-05
2024-11-09 04:35:00,52.04326406,24.14561333,9.191692189,0.0,-9.226584845489473e-05
2024-11-09 04:40:00,44.85314246,21.46546094,10.07301244,0.0,1.0921600917997072e-05
2024-11-09 04:45:00,43.23664857,26.29855121,6.076066299,0.0,1.30222909674478e-05
2024-11-09 04:50:00,42.38820407,28.33225952,6.904587198,0.0,-0.0002474234446453082
2024-11-09 04:55:00,55.56344187,27.26555492,10.69926108,0.0,-0.00024600939143587405
2024-11-09 05:00:00,46.85368303,28.25343257,13.13639938,0.0,-2.4364442993921693e-05
2024-11-09 05:05:00,57.66863855,24.36433141,10.69644221,0.0,-1.258208976403717e-05
2024-11-09 05:10:00,47.32099268,23.6001431,8.55926229,0.0,1.352158201599319e-05
2024-11-09 05:15:00,41.46321021,22.78929594,7.114292492,0.0,-1.9157223660595947e-05
2024-11-09 05:20:00,44.4173778,24.8323106,11.56905452,0.0,-0.00013710982135571096
2024-11-09 05:25:00,56.1790581,24.76422761,8.865609698,0.0,-1.1251019128805027e-05
2024-11-09 05:30:00,49.22050911,25.62003289,11.28647084,0.0,-2.202581653216522e-05
2024-11-09 05:35:00,47.25856352,24.61210763,10.77973032,0.0,1.633084778986103e-05
2024-11-09 05:40:00,50.80009113,24.59911681,10.95660078,0.0,1.2495562357368414e-05
2024-11-09 05:45:00,52.50891368,22.66991784,10.06720341,0.0,3.0578785516738424e-05
2024-11-09 05:50:00,55.58699408,27.82485704,10.76728877,0.0,5.335720905848849e-05
2024-11-09 05:55:00,57.24249615,25.22955419,9.761091197,0.0,-3.3690646005346904e-05
2024-11-09 06:00:00,48.20115677,24.4766682,8.729386931,0.0,-1.469849430702161e-05
2024-11-09 06:05:00,43.36976157,22.75771224,8.073001879,0.005084705,-2.2765918935883093e-05
2024-11-09 06:10:00,47.93267419,21.00426067,5.229982404,0.007783009,0.005365516925367968
2024-11-09 06:15:00,51.30140253,28.92389258,9.637780875,0.013539884,0.008192508647941835
2024-11-09 06:20:00,45.18120537,26.66391612,13.03875637,0.014491115,0.014709108037844266
2024-11-09 06:25:00,45.21424543,20.12824647,11.46016019,0.018465063,0.015660637982616046
2024-11-09 06:30:00,51.71893941,27.2894269,10.45541824,0.027716864,0.019773165264750557
2024-11-09 06:35:00,49.75673824,27.76744351,8.531990011,0.030261364,0.030129819254504652
2024-11-09 06:40:00,50.16398498,25.37312837,11.99467845,0.038318347,0.032612033537521394
2024-11-09 06:45:00,46.20752333,29.79433269,9.761381376,0.037858096,0.041443972351959735
2024-11-09 06:50:00,48.84799643,25.65015893,13.14986863,0.036839726,0.040637921885030404
2024-11-09 06:55:00,45.37883428,20.74952942,8.037825473,0.054611731,0.0398234826139366
2024-11-09 07:00:00,54.45099206,26.095507,8.500060944,0.043127296,0.05753278054406665
2024-11-09 07:05:00,55.17624667,25.73469191,8.305460112,0.049002865,0.04663375535218319
2024-11-09 07:10:00,40.76906069,23.19010945,7.035763259,0.054776012,0.05290742329797736
2024-11-09 07:15:00,45.3524457,26.72067651,8.12591063,0.077024112,0.05716955389833202
2024-11-09 07:20:00,42.51735372,19.9970042,10.20643252,0.066129179,0.0808907162003363
2024-11-09 07:25:00,46.74988033,27.97170048,8.57559795,0.072537147,0.06912838373763093
2024-11-09 07:30:00,49.58281015,22.36563489,5.0,0.084793365,0.07668231610501974
2024-11-09 07:35:00,42.7517739,22.04516162,12.14854659,0.084944612,0.08838857791501764
2024-11-09 07:40:00,45.39070093,24.65852568,6.631812541,0.096066902,0.08851281653342277
2024-11-09 07:45:00,44.98021314,26.29891878,11.17845657,0.087977712,0.09945723344460332
2024-11-09 07:50:00,51.03633665,25.49177219,10.06242918,0.109791914,0.09229930408129874
2024-11-09 07:55:00,50.34672169,22.7720225,14.23474563,0.107618827,0.11479065268726481
2024-11-09 08:00:00,46.39131223,23.48173213,11.99391496,0.096054616,0.11264279727415266
2024-11-09 08:05:00,50.88410436,21.60087296,8.990790809,0.098827211,0.10038541103791854
2024-11-09 08:10:00,47.26659958,24.3259603,8.595872875,0.125921158,0.10331088858970758
2024-11-09 08:15:00,48.64172445,28.22506364,13.00545536,0.119310514,0.12906275243882864
2024-11-09 08:20:00,58.36726045,24.98721119,7.048257806,0.120287405,0.12432762261695003
2024-11-09 08:25:00,56.70230526,27.57824276,10.38175987,0.130458549,0.12574008573177028
2024-11-09 08:30:00,43.50209382,29.36620401,9.737759074,0.124714949,0.13628725632376898
2024-11-09 08:35:00,54.14866209,23.23594444,9.313547863,0.108117853,0.1279212605604011
2024-11-09 08:40:00,54.05698277,24.44028024,10.70702797,0.119261037,0.11333184393035704
2024-11-09 08:45:00,44.25868356,31.51357858,10.37911972,0.134925619,0.12458983348374676
2024-11-09 08:50:00,54.09388822,29.33303024,10.91480149,0.109076353,0.13808240325105287
2024-11-09 08:55:00,57.68965959,19.98278642,10.2779513,0.134836787,0.11523528074444887
2024-11-09 09:00:00,44.38727597,26.16144495,10.83536281,0.155891752,0.1394568809459938
2024-11-09 09:05:00,45.41248589,25.00167998,10.18673039,0.125069172,0.15662459010504728
2024-11-09 09:10:00,55.08830733,27.47935933,8.681146226,0.121772202,0.128238120127581
2024-11-09 09:15:00,51.35747655,22.7650637,10.00800252,0.170579168,0.1272199736814252
2024-11-09 09:20:00,52.75738138,22.48117488,8.571226881,0.160395848,0.17078847857018292
2024-11-09 09:25:00,51.70294608,22.97178785,8.439246791,0.135798413,0.16180168271668804
2024-11-09 09:30:00,51.9534796,23.28421436,9.327699995,0.178111314,0.13913780627720315
2024-11-09 09:35:00,43.36763936,27.4459725,9.761153679,0.171490734,0.17743069655106652
2024-11-09 09:40:00,55.23658853,21.45639648,10.07045061,0.152959886,0.1700066334474675
2024-11-09 09:45:00,55.84794996,23.1321583,11.83275765,0.158058799,0.1558944783231758
2024-11-09 09:50:00,48.85304628,19.63296283,9.003071835,0.145460611,0.16131937649565453
2024-11-09 09:55:00,49.78261525,28.02135347,10.39370385,0.193911493,0.1468729268108598
2024-11-09 10:00:00,42.34446249,28.8130903,10.23605543,0.17382908,0.19130089112457693
2024-11-09 10:05:00,52.57127378,24.01877971,8.782743425,0.179344563,0.17204109709457796
2024-11-09 10:10:00,52.86028721,24.10615191,10.14748157,0.204615085,0.17867915640082466
2024-11-09 10:15:00,49.68904492,26.35966571,12.00544283,0.144635483,0.20023100895879364
2024-11-09 10:20:00,55.6217668,29.42344602,10.37301243,0.149861477,0.14808322974900104
2024-11-09 10:25:00,48.32961385,26.22583224,10.45316786,0.158281444,0.15452565985557581
2024-11-09 10:30:00,52.82302963,22.90737417,8.589343338,0.150040831,0.15980448994055022
2024-11-09 10:35:00,44.90167831,20.14353228,13.9377177,0.198193796,0.15256993949798192
2024-11-09 10:40:00,49.88223925,21.65462121,8.703287259,0.198002968,0.19207327561976784
2024-11-09 10:45:00,49.12822871,25.21965835,6.664433079,0.167477995,0.1929437390978902
2024-11-09 10:50:00,51.12653961,23.03401743,11.72036824,0.163994029,0.1670013979467144
2024-11-09 10:55:00,48.15236536,25.58490312,9.770365921,0.164797143,0.16532287969197948
2024-11-09 11:00:00,49.34263702,23.34122795,9.393916358,0.228208972,0.16527762016423012
2024-11-09 11:05:00,54.13023586,21.82556071,8.908892439,0.209305141,0.21718295292998488
2024-11-09 11:10:00,47.81617881,21.46890511,13.74342925,0.201931507,0.20357129644189084
2024-11-09 11:15:00,41.9671145,29.68706353,10.70918056,0.182228875,0.1964246498058228
2024-11-09 11:20:00,58.74791952,27.66696325,11.09950244,0.191686384,0.179330996495458
2024-11-09 11:25:00,56.90727039,30.19155386,10.32523125,0.165207068,0.19229039845055282
2024-11-09 11:30:00,43.53868652,26.6198527,10.54009923,0.237800183,0.16891435969773233
2024-11-09 11:35:00,53.44853903,23.71002577,12.79724922,0.219096813,0.22326966629983425
2024-11-09 11:40:00,47.48512615,28.97002277,9.498290678,0.208918219,0.21245492572423869
2024-11-09 11:45:00,51.31743608,24.900796,7.086124909,0.206578127,0.20270846434609188
2024-11-09 11:50:00,51.47112065,25.66252531,11.73610931,0.200154466,0.20059171324688768
2024-11-09 11:55:00,48.827961,24.87152686,10.99340322,0.180551218,0.19683925966343707
2024-11-09 12:00:00,46.08117167,16.15928734,10.21595963,0.178111232,0.17927796267560392
2024-11-09 12:05:00,46.54729474,29.81420504,10.94150648,0.203914059,0.1741780699278413
2024-11-09 12:10:00,45.41904042,26.47301184,9.258511559,0.165458435,0.1988891575669319
2024-11-09 12:15:00,45.84088896,25.98946918,10.04138517,0.165602336,0.16509142301012641
2024-11-09 12:20:00,49.66410855,24.81467181,9.736599492,0.204085515,0.16544459595274402
2024-11-09 12:25:00,46.42120005,25.49028346,8.817023486,0.232196614,0.19879888145806146
2024-11-09 12:30:00,53.41026033,23.20816319,12.37834557,0.231147188,0.21946189234002816
2024-11-09 12:35:00,57.43623078,26.84973806,7.175482745,0.158994024,0.22154465949323046
2024-11-09 12:40:00,47.09973379,21.07870497,14.72176434,0.166030253,0.16211233999935795
2024-11-09 12:45:00,51.1970225,25.5582053,11.75472442,0.202675566,0.16591917075460721
2024-11-09 12:50:00,52.49842555,26.68472041,6.444048931,0.222476438,0.19879239335398877
2024-11-09 12:55:00,52.36001135,24.4039926,9.551667341,0.229582455,0.21368978056281357
2024-11-09 13:00:00,50.37977634,26.11260338,9.662908168,0.22104882,0.21961026127501201
2024-11-09 13:05:00,53.71341209,22.02599682,10.78377326,0.205651368,0.2127609956029277
2024-11-09 13:10:00,52.41124476,22.10251969,8.021243459,0.167894245,0.20101003875881673
2024-11-09 13:15:00,43.81168789,25.71015136,10.06405069,0.157010218,0.16812000996914994
2024-11-09 13:20:00,54.34578032,27.03564896,9.757761204,0.153922838,0.15722009516387767
2024-11-09 13:25:00,54.43645419,19.37540303,8.524763275,0.194758089,0.15744860790423518
2024-11-09 13:30:00,46.18356948,26.56606191,8.246495537,0.150495438,0.19112665551917113
2024-11-09 13:35:00,50.18968918,23.3703955,11.83760929,0.200580622,0.1517476937800826
2024-11-09 13:40:00,53.41664496,24.42158174,6.60683492,0.196666668,0.19627663814529228
2024-11-09 13:45:00,48.9534309,20.98144623,10.95575787,0.149211701,0.1929330065733118
2024-11-09 13:50:00,55.36489024,22.44514828,11.59502061,0.206256442,0.15094022493357348
2024-11-09 13:55:00,61.81936247,27.89837598,9.562883323,0.176883431,0.20230755953650778
2024-11-09 14:00:00,46.07006984,25.09859012,10.10474568,0.201225407,0.18003265493986537
2024-11-09 14:05:00,43.09477698,23.85166479,12.32699,0.19844967,0.19542225201757032
2024-11-09 14:10:00,51.51909298,24.65053494,8.590296979,0.148236779,0.19233968803413587
2024-11-09 14:15:00,53.60781253,26.46763547,8.796695142,0.158350237,0.15088679096633167
2024-11-09 14:20:00,48.84566813,26.32148349,9.009032638,0.139886682,0.1609447670858364
2024-11-09 14:25:00,57.26630332,24.774919,12.3306512,0.179029283,0.14288591540330112
2024-11-09 14:30:00,43.306971,28.27887733,12.58458749,0.158932469,0.1806947702477768
2024-11-09 14:35:00,53.46459312,27.91138791,7.208219531,0.182730527,0.15969024786134958
2024-11-09 14:40:00,46.9706959,26.24011609,12.01248149,0.13532728,0.1820776796198166
2024-11-09 14:45:00,58.59688953,25.16383535,11.63781661,0.161697746,0.13874333240777922
2024-11-09 14:50:00,59.96257677,26.97196329,13.10718962,0.176311725,0.1656579030923673
2024-11-09 14:55:00,46.16671706,25.94280227,10.77021606,0.154030029,0.17962499049762404
2024-11-09 15:00:00,47.25221432,28.18240022,9.911479759,0.117027526,0.1554082277921774
2024-11-09 15:05:00,54.29793943,27.69868413,12.29043337,0.143194339,0.12132808921647227
2024-11-09 15:10:00,48.06434675,21.9452383,11.39780758,0.117814433,0.14813819285090316
2024-11-09 15:15:00,49.77294391,21.74211049,14.48979683,0.107104281,0.12166321265370703
2024-11-09 15:20:00,50.1269421,22.89625137,11.91741569,0.120070704,0.11188012349860359
2024-11-09 15:25:00,40.40163422,27.92841607,10.30709595,0.113472619,0.12449355516406017
2024-11-09 15:30:00,49.93081127,20.27107301,7.651791239,0.135815693,0.11643380077111888
2024-11-09 15:35:00,46.55136113,26.18427217,8.838165646,0.112286416,0.1381008386128453
2024-11-09 15:40:00,47.53438589,26.08762927,7.128090044,0.125404861,0.11615799918411703
2024-11-09 15:45:00,57.21816002,28.48794418,9.569875928,0.089612989,0.12851833762682616
2024-11-09 15:50:00,43.71746553,25.54101607,11.85213519,0.086604622,0.09586310960789574
2024-11-09 15:55:00,54.06602593,20.97037183,9.992657823,0.084220284,0.09070522407086665
2024-11-09 16:00:00,48.60518535,22.12193512,12.04345054,0.088774338,0.08926385745277104
2024-11-09 16:05:00,48.60119916,21.45401343,10.67514747,0.091348917,0.09335162740166122
2024-11-09 16:10:00,53.95185948,23.3861681,9.19381542,0.096333535,0.09570255046856385
2024-11-09 16:15:00,51.70025647,24.4512953,10.17525031,0.105650875,0.10160462440092612
2024-11-09 16:20:00,52.85306499,21.50367542,10.94419338,0.079601318,0.11074309040535373
